customer_id,age,gender,tenure,monthly_charges,total_charges,contract_type,payment_method,paperless_billing,internet_service,online_security,online_backup,tech_support,streaming_tv,streaming_movies,dependents,partner,phone_service,multiple_lines,monthly_usage_gb,customer_service_calls,satisfaction_score,churn
727,68,Female,22,73.31,2456.35,Two year,Credit card,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,Yes,No,No phone service,228,5,1,Yes
728,58,Female,43,97.28,4607.66,Month-to-month,Credit card,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,109,4,3,No
729,24,Male,15,80.88,248.29,One year,Credit card,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,No,No,Yes,123,9,5,No
730,21,Male,60,96.06,1492.73,One year,Bank transfer,No,DSL,No internet service,No internet service,Yes,Yes,No,Yes,No,Yes,No phone service,98,6,2,No
731,75,Male,12,76.2,1077.33,Two year,Electronic check,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,No,No,Yes,320,6,1,Yes
732,70,Male,49,43.84,1228.83,Two year,Credit card,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,No,Yes,Yes,122,0,3,No
733,67,Male,42,28.43,4546.75,Month-to-month,Bank transfer,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No,Yes,No,No,245,1,1,No
734,62,Male,38,82.55,2366.94,Two year,Electronic check,No,Fiber optic,No internet service,No,No internet service,No,No internet service,No,No,Yes,Yes,448,6,1,No
735,28,Female,45,71.53,2358.18,Month-to-month,Credit card,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,228,7,1,No
736,46,Male,35,23.85,3814.85,One year,Electronic check,No,DSL,Yes,No internet service,No,Yes,No,Yes,No,No,No,97,3,3,No
737,73,Female,30,48.8,814.74,One year,Credit card,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,No,Yes,No,121,5,3,No
738,53,Female,30,96.54,2461.96,One year,Bank transfer,Yes,No,No internet service,Yes,Yes,No,No,Yes,Yes,No,No,162,9,4,Yes
739,42,Male,6,60.03,2178.43,Month-to-month,Mailed check,No,No,Yes,No internet service,Yes,No internet service,No,Yes,No,No,No phone service,294,2,4,No
740,38,Female,67,54.62,3004.71,Two year,Mailed check,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,No,Yes,No phone service,434,6,4,No
741,78,Female,7,56.62,4997.81,Month-to-month,Electronic check,No,No,No,Yes,No internet service,Yes,No,No,No,No,Yes,440,2,1,No
742,74,Female,52,36.71,3858.77,Month-to-month,Bank transfer,Yes,DSL,No,Yes,Yes,Yes,No internet service,Yes,No,Yes,Yes,358,6,5,No
743,53,Female,14,49.5,2019.44,One year,Mailed check,No,No,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,Yes,208,7,3,No
744,27,Female,15,49.59,4146.39,Month-to-month,Credit card,Yes,DSL,Yes,No,No,No,Yes,Yes,No,No,No phone service,323,2,4,No
745,54,Female,21,24.19,895.01,Two year,Mailed check,Yes,DSL,Yes,Yes,Yes,No,No internet service,No,No,No,No,317,1,5,No
746,26,Male,35,81.41,200.8,Month-to-month,Electronic check,No,DSL,No,Yes,No internet service,No,Yes,Yes,Yes,No,No phone service,353,5,4,No
747,41,Female,66,53.32,1062.02,Month-to-month,Electronic check,No,Fiber optic,Yes,No,No,No,No internet service,Yes,No,No,No phone service,79,3,4,No
748,52,Female,2,85.77,1735.04,Two year,Bank transfer,No,DSL,No internet service,No internet service,No,Yes,No,No,Yes,No,Yes,146,7,5,No
749,66,Female,35,88.03,2577.37,One year,Electronic check,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,No,Yes,Yes,300,1,4,Yes
750,52,Male,20,36.96,3094.89,Month-to-month,Mailed check,No,DSL,No,No,No internet service,Yes,No internet service,No,No,Yes,Yes,56,3,1,No
751,65,Female,10,72.59,4557.5,One year,Mailed check,Yes,DSL,No,No internet service,Yes,No internet service,No,No,No,No,No,141,1,1,Yes
752,53,Male,25,57.78,2573.78,One year,Mailed check,No,Fiber optic,No,No internet service,Yes,No,No internet service,No,Yes,No,No,162,1,1,No
753,35,Female,66,90.41,2531.31,One year,Mailed check,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Yes,No,No phone service,308,1,2,Yes
754,66,Male,25,37.26,298.7,Month-to-month,Bank transfer,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No,No,Yes,No,156,0,4,No
755,56,Male,54,74.23,222.81,Two year,Credit card,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Yes,Yes,Yes,112,3,2,No
756,49,Female,33,68.62,2778.24,Two year,Credit card,No,No,No internet service,No,No,No,Yes,Yes,No,Yes,No,439,1,3,Yes
757,41,Female,36,43.62,2218.98,One year,Bank transfer,No,Fiber optic,No,No internet service,No,Yes,No,No,Yes,No,No,407,8,5,No
758,40,Male,14,30.93,4203.94,Month-to-month,Electronic check,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,No,No,No,320,8,3,No
759,79,Female,65,72.13,845.36,Two year,Credit card,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,No,248,6,2,No
760,49,Male,54,79.09,173.61,One year,Electronic check,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,476,5,1,No
761,54,Male,52,45.25,2272.74,One year,Credit card,No,DSL,No internet service,No,No internet service,No,No internet service,Yes,Yes,No,Yes,396,2,4,No
762,29,Male,3,71.59,1225.52,Month-to-month,Electronic check,Yes,DSL,No,No internet service,Yes,No,Yes,Yes,Yes,Yes,No phone service,386,6,4,No
763,66,Male,41,51.61,295.59,Two year,Bank transfer,No,No,No internet service,No,No internet service,Yes,No,Yes,Yes,Yes,No phone service,195,0,1,No
764,72,Male,6,77.06,3636.76,One year,Mailed check,Yes,DSL,Yes,No internet service,Yes,No,No,No,Yes,No,No phone service,455,8,4,No
765,30,Female,25,35.94,602.39,Month-to-month,Electronic check,No,DSL,Yes,No,No internet service,No internet service,No,Yes,No,Yes,No,110,3,5,No
766,40,Male,13,91.22,3061.18,Month-to-month,Mailed check,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,No,No,No,169,5,5,No
767,42,Male,8,42.99,1441.2,Two year,Electronic check,No,No,No internet service,No,No internet service,Yes,No internet service,No,Yes,Yes,Yes,110,5,5,No
768,52,Female,21,49.42,908.81,Month-to-month,Electronic check,No,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,No,Yes,No phone service,358,2,3,No
769,58,Male,68,24.65,1929.77,Two year,Electronic check,Yes,DSL,No,Yes,No,No internet service,No internet service,Yes,Yes,No,Yes,75,3,1,No
770,47,Female,25,28.92,4017.16,One year,Electronic check,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,No,No,No phone service,164,9,5,Yes
771,34,Female,68,61.27,1990.86,One year,Electronic check,No,Fiber optic,No internet service,No internet service,No,Yes,No,No,Yes,Yes,No phone service,89,2,2,No
772,66,Female,45,41.41,3766.31,Month-to-month,Mailed check,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No phone service,393,5,5,No
773,79,Male,60,86.84,671.16,Month-to-month,Electronic check,No,DSL,Yes,No,No,No,No,Yes,No,Yes,No,165,0,3,No
774,37,Male,12,21.18,3875.22,Two year,Mailed check,Yes,No,No,No,No internet service,Yes,Yes,No,Yes,No,No phone service,185,7,2,No
775,65,Male,32,50.33,1222.82,Month-to-month,Bank transfer,No,DSL,No internet service,No,No,No,Yes,No,Yes,Yes,No phone service,326,7,1,No
776,42,Female,13,46.99,3403.1,One year,Credit card,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No,Yes,Yes,No,348,8,1,No
777,39,Male,31,21.55,2850.62,Month-to-month,Electronic check,Yes,DSL,No,No,No internet service,No,No,Yes,Yes,Yes,No phone service,70,5,5,No
778,30,Female,20,29.95,4649.27,Month-to-month,Credit card,Yes,DSL,Yes,No internet service,No,No,No internet service,No,Yes,No,No,436,0,2,No
779,76,Male,18,53.09,1967.25,Month-to-month,Mailed check,Yes,DSL,No internet service,No,No internet service,No,No internet service,No,No,Yes,No,80,2,2,No
780,36,Female,60,59.43,377.52,One year,Bank transfer,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Yes,Yes,Yes,296,0,5,No
781,66,Male,63,52.34,144.82,Two year,Bank transfer,No,DSL,No internet service,Yes,No,No,Yes,Yes,No,Yes,No,460,4,5,No
782,53,Male,6,62.48,4142.95,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Yes,Yes,No,76,2,4,No
783,29,Male,32,67.61,2647.44,Month-to-month,Credit card,No,DSL,No internet service,No internet service,No internet service,No,No,No,No,No,No,122,1,4,No
784,78,Female,43,20.79,3887.46,Month-to-month,Mailed check,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,No,No,No phone service,490,2,5,No
785,58,Female,2,57.13,1210.41,One year,Electronic check,No,No,No internet service,Yes,Yes,No internet service,Yes,No,Yes,Yes,Yes,146,8,3,No
786,36,Male,60,97.08,1758.16,Month-to-month,Electronic check,No,Fiber optic,No,No,No,Yes,No,No,Yes,Yes,No phone service,210,7,4,No
787,29,Male,23,61.52,199.01,Two year,Mailed check,No,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,No,No,No,395,2,5,No
788,26,Female,31,74.2,4809.39,One year,Credit card,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,No,Yes,No,349,1,2,No
789,24,Female,5,44.95,3355.95,One year,Electronic check,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,348,4,4,No
790,45,Female,34,81.92,4669.37,Month-to-month,Mailed check,No,No,No internet service,No internet service,No internet service,No,No internet service,No,No,Yes,Yes,336,0,3,No
791,31,Male,10,81.83,1364.21,Two year,Electronic check,Yes,DSL,Yes,No internet service,No,Yes,No,No,No,No,No,422,3,1,No
792,48,Female,2,61.7,3076.74,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No,Yes,No,498,7,2,No
793,69,Male,11,98.08,3408.57,Month-to-month,Electronic check,No,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,No,No,No phone service,261,0,3,No
794,36,Female,50,30.04,1621.87,One year,Credit card,Yes,DSL,No internet service,No,Yes,No internet service,No,Yes,No,No,No,125,4,3,No
795,75,Male,31,21.36,4248.14,One year,Mailed check,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,No,No,No phone service,450,3,3,No
796,64,Female,56,81.61,4738.45,Month-to-month,Credit card,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,192,5,2,No
797,33,Female,9,84.57,4430.03,Month-to-month,Mailed check,No,No,No internet service,No,No,Yes,No internet service,No,Yes,No,No phone service,83,6,3,Yes
798,70,Female,21,29.62,3708.38,One year,Bank transfer,Yes,No,Yes,Yes,Yes,No internet service,Yes,No,Yes,No,No,385,8,1,No
799,22,Female,28,41.25,1423.45,Month-to-month,Mailed check,No,Fiber optic,No internet service,No,Yes,Yes,No,No,Yes,Yes,No phone service,53,0,4,No
800,52,Female,62,21.4,1444.0,Two year,Electronic check,No,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,No,Yes,No phone service,377,9,2,No
801,29,Male,7,43.46,4818.63,One year,Electronic check,Yes,No,Yes,No internet service,Yes,Yes,No,No,Yes,Yes,Yes,147,3,3,No
802,42,Female,16,81.85,100.91,Month-to-month,Bank transfer,Yes,DSL,Yes,Yes,No internet service,Yes,No,Yes,No,Yes,No phone service,415,5,5,No
803,69,Female,4,61.44,3594.45,Month-to-month,Mailed check,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,No,No,No,266,9,4,No
804,76,Female,4,47.85,3545.92,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No,Yes,Yes,No phone service,77,6,2,No
805,38,Male,40,49.74,3132.31,One year,Electronic check,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No phone service,250,6,5,No
806,53,Female,17,20.11,4951.04,One year,Credit card,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No phone service,435,7,5,No
807,70,Male,52,43.98,1593.8,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Yes,Yes,No,322,9,3,No
808,40,Female,52,71.72,1732.86,One year,Credit card,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No phone service,363,7,2,No
809,33,Female,36,97.94,440.75,Two year,Credit card,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,No,Yes,No,176,7,3,No
810,74,Male,38,87.76,2241.85,Month-to-month,Mailed check,No,DSL,No internet service,No,No,Yes,No,No,No,Yes,No phone service,251,7,1,No
811,56,Female,50,21.89,1342.19,Two year,Bank transfer,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No,No,Yes,58,7,5,No
812,62,Male,63,91.88,1749.76,Month-to-month,Credit card,No,Fiber optic,No,No,Yes,No,No internet service,Yes,No,No,Yes,336,5,1,No
813,70,Male,63,82.66,4181.13,Month-to-month,Credit card,Yes,DSL,No internet service,Yes,No,No internet service,No internet service,No,No,No,Yes,499,8,3,No
814,59,Female,62,82.43,4680.65,Month-to-month,Mailed check,No,No,No internet service,No internet service,No,Yes,No,Yes,No,No,No,137,2,4,No
815,75,Male,7,56.64,969.38,Month-to-month,Mailed check,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Yes,No,No,367,5,5,Yes
816,56,Female,27,51.84,1893.92,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,Yes,No,68,4,4,No
817,31,Female,14,44.23,4646.72,Month-to-month,Credit card,No,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Yes,Yes,No phone service,130,7,2,No
818,48,Male,71,25.26,355.95,Two year,Electronic check,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,No,Yes,No,156,3,5,No
819,75,Male,5,38.26,507.18,Two year,Credit card,No,DSL,Yes,No,Yes,No,Yes,No,No,Yes,No,360,3,1,No
820,22,Male,55,39.73,855.82,One year,Electronic check,No,No,No internet service,No,Yes,Yes,Yes,Yes,Yes,No,No,461,9,4,No
821,52,Male,2,58.73,2996.3,Month-to-month,Mailed check,No,No,No internet service,No,Yes,No,No,No,Yes,No,No,279,9,2,No
822,40,Female,62,79.8,794.84,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Yes,Yes,Yes,161,4,5,No
823,46,Female,21,57.9,4841.98,Month-to-month,Mailed check,No,DSL,No,No,No internet service,No internet service,No internet service,No,No,Yes,No phone service,269,5,2,Yes
824,60,Male,21,24.63,2261.24,One year,Electronic check,Yes,No,Yes,No,No internet service,No,Yes,Yes,Yes,No,Yes,172,3,1,No
825,28,Female,10,96.62,2532.51,Two year,Electronic check,No,DSL,No,No,Yes,No internet service,Yes,Yes,Yes,No,No phone service,293,1,5,Yes
826,35,Female,58,95.42,1270.96,Month-to-month,Bank transfer,No,DSL,No internet service,No,No,Yes,No,Yes,Yes,No,No phone service,227,1,2,No
827,64,Female,39,82.82,2381.25,Month-to-month,Credit card,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,114,2,3,Yes
828,29,Female,5,99.31,3326.47,One year,Electronic check,No,No,No internet service,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,No,429,1,5,No
829,26,Male,65,63.56,3768.33,Month-to-month,Electronic check,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,52,0,5,No
830,27,Male,13,97.02,3781.65,Month-to-month,Electronic check,No,DSL,Yes,No,No internet service,Yes,No,No,No,No,No phone service,256,7,5,No
831,75,Female,53,26.05,2910.56,One year,Bank transfer,Yes,No,No internet service,No,No,No,Yes,Yes,No,Yes,No phone service,485,4,5,No
832,61,Male,45,49.25,4526.58,One year,Mailed check,Yes,DSL,No internet service,No internet service,Yes,Yes,No,Yes,No,Yes,No,443,9,3,No
833,34,Male,32,38.03,4096.17,Month-to-month,Electronic check,Yes,DSL,No internet service,No,Yes,No,No internet service,No,No,Yes,Yes,70,0,1,No
834,78,Male,36,35.67,3797.39,Month-to-month,Bank transfer,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,No,Yes,No phone service,342,8,3,No
835,55,Female,60,31.26,325.25,Two year,Electronic check,Yes,No,Yes,Yes,No,No internet service,Yes,No,Yes,No,Yes,64,7,3,No
836,24,Female,11,69.79,84.05,Month-to-month,Credit card,No,Fiber optic,No,No internet service,No,No,Yes,No,Yes,No,No,392,3,2,No
837,63,Female,63,82.51,1101.61,Month-to-month,Bank transfer,Yes,No,No internet service,No,No internet service,Yes,No internet service,No,No,No,No,255,7,4,No
838,30,Male,21,66.26,3334.44,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,No,Yes,No phone service,251,9,4,No
839,57,Female,52,31.76,2085.43,Month-to-month,Bank transfer,No,DSL,Yes,No,Yes,No internet service,No internet service,Yes,No,Yes,No,169,6,2,No
840,59,Female,55,84.89,2041.91,Month-to-month,Electronic check,No,No,No,No internet service,No,No,No,No,No,Yes,No phone service,186,6,3,No
841,26,Male,26,70.88,4428.71,Two year,Mailed check,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Yes,No,No phone service,349,0,2,No
842,67,Female,68,51.05,4483.04,Month-to-month,Electronic check,Yes,DSL,Yes,Yes,Yes,No internet service,No,No,Yes,No,No,344,5,5,No
843,44,Female,34,73.93,4550.42,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,No,No,No,438,3,2,No
844,75,Male,52,40.79,1603.7,One year,Credit card,Yes,DSL,No internet service,No internet service,No,No,No internet service,No,No,Yes,Yes,74,9,2,No
845,19,Male,52,47.62,3470.73,One year,Credit card,No,DSL,No,Yes,No internet service,No internet service,Yes,No,No,Yes,Yes,361,9,5,Yes
846,22,Male,29,93.4,1394.58,Two year,Credit card,Yes,DSL,Yes,Yes,No,Yes,No internet service,No,No,No,No phone service,283,9,4,No
847,46,Female,38,43.24,993.52,Two year,Electronic check,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Yes,Yes,Yes,170,1,5,No
848,54,Female,42,57.6,963.93,Month-to-month,Mailed check,No,No,No,No,No,No internet service,No,No,No,No,No phone service,139,9,1,No
849,55,Female,21,91.21,1743.43,One year,Electronic check,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,No,No,369,6,2,No
850,36,Male,42,76.62,2178.29,Month-to-month,Credit card,No,No,No internet service,No internet service,No,Yes,Yes,No,Yes,No,No,249,8,2,No
851,25,Male,13,24.98,4163.2,Two year,Bank transfer,Yes,DSL,No internet service,No,Yes,No,No,No,No,No,Yes,229,4,4,No
852,65,Female,64,31.78,643.46,Month-to-month,Credit card,No,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Yes,Yes,No phone service,394,7,3,No
853,62,Female,17,20.63,3687.88,Two year,Bank transfer,No,DSL,No internet service,Yes,No,No,Yes,Yes,No,Yes,No phone service,417,4,5,No
854,18,Male,9,70.47,2680.7,One year,Mailed check,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,No,Yes,Yes,125,6,3,No
855,39,Male,41,55.81,1475.33,Month-to-month,Bank transfer,No,DSL,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,No phone service,186,6,1,No
856,69,Male,1,30.74,2489.46,One year,Electronic check,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,No,Yes,No phone service,187,8,5,No
857,34,Male,2,96.63,1534.71,Two year,Electronic check,Yes,No,Yes,No,No internet service,No,No,No,Yes,Yes,No,59,2,1,No
858,24,Female,60,62.37,3000.61,Two year,Electronic check,No,No,No,No,No,No,No internet service,No,Yes,No,No phone service,250,0,1,Yes
859,42,Male,48,39.35,2197.53,Month-to-month,Bank transfer,No,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,Yes,Yes,No phone service,367,1,1,No
860,62,Female,29,60.05,863.81,One year,Electronic check,Yes,No,No internet service,No,Yes,No internet service,Yes,No,No,Yes,No phone service,395,5,5,No
861,21,Female,10,74.37,627.09,Month-to-month,Electronic check,Yes,DSL,Yes,Yes,Yes,No,No internet service,No,No,Yes,Yes,268,9,5,No
862,53,Female,58,26.1,2756.14,Month-to-month,Electronic check,No,DSL,No,No,Yes,Yes,No,Yes,Yes,No,Yes,109,9,4,No
863,23,Male,60,41.98,4516.94,Month-to-month,Mailed check,No,No,Yes,Yes,No internet service,Yes,No internet service,No,No,Yes,Yes,196,8,2,Yes
864,77,Male,21,84.56,1752.59,Month-to-month,Bank transfer,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,No,No,No phone service,156,2,3,No
865,48,Male,28,56.77,3678.35,Two year,Bank transfer,Yes,DSL,No,Yes,No internet service,No,No internet service,No,No,Yes,No phone service,87,9,3,No
866,36,Male,34,63.73,3310.37,Month-to-month,Credit card,No,Fiber optic,No,Yes,No internet service,No,No,No,Yes,Yes,Yes,183,1,1,No
867,78,Female,8,54.63,4661.2,Two year,Bank transfer,No,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,448,0,5,No
868,61,Male,59,23.51,4113.86,Month-to-month,Mailed check,No,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,No,No,No phone service,270,1,5,No
869,71,Male,49,33.26,2854.7,Month-to-month,Bank transfer,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Yes,No,No phone service,352,2,1,No
870,56,Female,17,55.64,3302.3,Month-to-month,Mailed check,No,No,No internet service,No,No internet service,No,No,Yes,No,Yes,No,478,6,2,No
871,44,Male,60,36.73,4497.01,Month-to-month,Mailed check,No,DSL,No internet service,No,No,No,Yes,No,No,Yes,Yes,182,1,3,No
872,27,Female,45,24.0,2027.62,Month-to-month,Bank transfer,Yes,DSL,No,Yes,No,No internet service,No internet service,No,No,Yes,No phone service,383,4,4,No
873,43,Female,69,87.49,1667.63,Month-to-month,Credit card,Yes,Fiber optic,No,No,No,No internet service,No,No,Yes,No,Yes,102,1,2,No
874,36,Female,32,98.5,103.51,One year,Electronic check,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Yes,No,Yes,499,6,5,No
875,56,Female,44,83.45,4141.43,Month-to-month,Electronic check,No,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,No,Yes,Yes,111,9,1,Yes
876,79,Female,65,88.3,4014.85,Month-to-month,Bank transfer,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Yes,No,No,72,7,3,No
877,20,Female,8,39.36,567.05,Month-to-month,Bank transfer,Yes,No,Yes,No,No,No,No internet service,No,No,No,No phone service,93,7,1,No
878,62,Female,43,96.85,2905.44,Two year,Mailed check,Yes,No,Yes,No,Yes,No internet service,No internet service,No,Yes,No,No phone service,357,7,5,No
879,30,Female,1,35.75,2346.71,Two year,Bank transfer,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,95,9,1,No
880,67,Male,51,96.11,637.61,Month-to-month,Mailed check,No,No,No,Yes,No internet service,No internet service,Yes,Yes,Yes,Yes,No phone service,196,8,3,No
881,45,Male,24,99.59,4903.81,Month-to-month,Credit card,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,No,Yes,No,265,0,1,No
882,79,Male,24,76.94,1112.74,Month-to-month,Bank transfer,No,No,Yes,No,No,Yes,No,No,No,No,Yes,389,0,3,No
883,75,Male,17,98.49,382.81,Two year,Electronic check,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No,No,No,No,96,9,1,No
884,37,Female,5,65.56,2994.49,Month-to-month,Electronic check,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,Yes,No,No,396,1,1,No
885,45,Male,20,40.76,3707.39,Month-to-month,Bank transfer,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,No,Yes,No phone service,357,5,3,Yes
886,25,Female,21,54.96,210.6,Month-to-month,Mailed check,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,No,Yes,No phone service,73,0,1,Yes
887,78,Male,58,67.48,3310.65,Month-to-month,Electronic check,No,DSL,No,No internet service,No internet service,Yes,No internet service,Yes,No,No,No,194,4,2,No
888,58,Male,31,25.85,2684.84,Month-to-month,Mailed check,No,No,Yes,Yes,No internet service,Yes,Yes,No,No,No,No phone service,138,4,4,No
889,56,Male,11,69.79,561.16,One year,Bank transfer,Yes,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Yes,No,No,223,3,2,No
890,18,Female,52,98.49,903.99,Month-to-month,Bank transfer,Yes,DSL,No internet service,No internet service,Yes,No,Yes,No,Yes,No,No,113,4,4,No
891,20,Male,15,35.21,2861.47,One year,Electronic check,Yes,Fiber optic,No,No,No,Yes,No internet service,Yes,No,Yes,Yes,168,0,2,No
892,30,Female,7,83.41,1516.97,Month-to-month,Bank transfer,Yes,DSL,No,Yes,Yes,No,No internet service,No,Yes,Yes,No,272,5,4,Yes
893,45,Female,28,92.63,4694.66,Month-to-month,Credit card,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Yes,Yes,No,205,6,1,No
894,79,Male,51,95.5,4102.76,Two year,Credit card,No,DSL,No internet service,No internet service,Yes,No,No internet service,No,Yes,Yes,No phone service,227,7,3,No
895,74,Male,58,96.81,4918.66,Month-to-month,Electronic check,No,Fiber optic,Yes,No internet service,Yes,No,No,No,Yes,Yes,Yes,369,1,3,No
896,77,Male,5,61.72,1335.37,Two year,Credit card,Yes,Fiber optic,Yes,No,No,No,No internet service,No,Yes,Yes,No phone service,461,6,5,No
897,66,Female,5,98.18,4850.13,One year,Mailed check,Yes,Fiber optic,Yes,No,No,Yes,No internet service,Yes,No,No,Yes,391,5,4,No
898,42,Male,8,80.58,2184.61,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Yes,No,No phone service,105,8,5,Yes
899,73,Female,64,32.93,1770.22,Two year,Electronic check,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,No,Yes,No,108,7,5,No
900,50,Female,10,58.15,299.23,Month-to-month,Mailed check,No,DSL,No,No,No,No internet service,No,Yes,No,Yes,Yes,438,3,4,No
901,55,Male,38,77.47,311.19,Two year,Credit card,No,DSL,Yes,No internet service,No,No,Yes,Yes,No,Yes,Yes,487,8,3,No
902,70,Male,8,39.79,3475.46,Month-to-month,Credit card,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,477,0,4,No
903,23,Female,25,71.25,2316.75,Two year,Credit card,No,DSL,Yes,No internet service,No internet service,No,No internet service,No,Yes,No,Yes,475,5,1,Yes
904,75,Female,66,73.33,1171.28,Month-to-month,Electronic check,Yes,DSL,Yes,No,No,Yes,No internet service,No,Yes,No,No phone service,430,7,5,Yes
905,61,Female,50,33.02,3089.15,One year,Electronic check,No,Fiber optic,No,Yes,No,No,No internet service,No,Yes,No,No phone service,269,3,5,No
906,62,Male,67,65.21,1301.65,One year,Credit card,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,No,Yes,Yes,234,1,4,No
907,49,Female,49,81.73,2909.28,Two year,Bank transfer,No,DSL,No,Yes,Yes,Yes,Yes,No,No,No,Yes,96,1,5,No
908,62,Male,36,59.91,1828.08,Two year,Credit card,Yes,DSL,No,Yes,Yes,Yes,No internet service,Yes,No,Yes,Yes,426,9,3,Yes
909,78,Female,68,20.97,4126.58,Two year,Mailed check,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No phone service,458,0,5,No
